N86JdPs8AMI,【TWICE】「Celebrate」日本デビュー5周年！感謝を込めて【紅白】｜NHK,2022-12-31T13:16:31Z,UC8T8_deSUS97DWZeKO_TL9Q,NHK MUSIC,2023-01-04T00:00:00Z,1810084,35330,0,0,https://i.ytimg.com/vi/N86JdPs8AMI/default.jpg
onYDEGFdEU0,한 남자의 프로포즈를 위한 9년간의 여정.. 9 Years for Proposal,2023-01-01T06:52:05Z,UCj-durTg1W7uWsB8oq0u7kA,엔조이커플enjoycouple,2023-01-04T00:00:00Z,608795,14665,0,905,https://i.ytimg.com/vi/onYDEGFdEU0/default.jpg
GTjplyGLALY,"믿고 듣는 가창력! 영화 [영웅] 김고은 '당신을 기억합니다, 황후마마여'",2022-12-30T00:00:10Z,UCRV0Gb4i99Aj9UiqCE8xlvw,CJ ENM Movie,2023-01-04T00:00:00Z,830140,13458,0,857,https://i.ytimg.com/vi/GTjplyGLALY/default.jpg
vCRKD06fPtM,【IVE】「ELEVEN -Japanese ver.-」世界を席巻したデビュー曲・日本語版で魅惑の紅白初ステージ！【紅白】｜NHK,2022-12-31T14:25:43Z,UC8T8_deSUS97DWZeKO_TL9Q,NHK MUSIC,2023-01-04T00:00:00Z,525994,7593,0,0,https://i.ytimg.com/vi/vCRKD06fPtM/default.jpg
R_ipSAbN9nI,[도장TV 87회] 동생에 대한 하영이의 속마음을 들어봤...ㅠㅠㅠㅠ,2022-12-30T10:00:15Z,UCkkWd02T76Zi5UcKRX0x3Bg,도장TV,2023-01-04T00:00:00Z,1445622,18571,0,666,https://i.ytimg.com/vi/R_ipSAbN9nI/default.jpg
YsqO6imX1Ak,"다누리호, 달 궤도 진입 성공과 세계 최초로 찍은 사진?! 다누리호 성공의 의미",2022-12-31T06:00:18Z,UCMc4EmuDxnHPc6pgGW-QWvQ,안될과학 Unrealscience,2023-01-04T00:00:00Z,523443,8516,0,551,https://i.ytimg.com/vi/YsqO6imX1Ak/default.jpg
-odkZD-vrww,한국에 오는 게 소원이였던 브라질 처제,2022-12-30T09:26:58Z,UCsIAfWi3uxjnQPpdvBgBI4Q,Family Kim 패밀리김,2023-01-04T00:00:00Z,944038,33748,0,1887,https://i.ytimg.com/vi/-odkZD-vrww/default.jpg
Pcd472TbuFQ,[EN] 이겨는 드릴게 | 변호사 | 박성웅 | 레전드 | 워크맨2,2022-12-30T09:00:11Z,UCwx6n_4OcLgzAGdty0RWCoA,워크맨-Workman,2023-01-04T00:00:00Z,891475,12846,0,743,https://i.ytimg.com/vi/Pcd472TbuFQ/default.jpg
mlynPn74lhw,저녁으로 밥대신 배추를 이렇게 만들어 먹었더니 살도 안찌고 맛있어서 가족들이 건강합니다/단백질 가득한 배추말이 The cabbage roll full of protein,2022-12-29T07:52:12Z,UCLItMtuFPIZ-Q0m_oOVwB2Q,sogyo table 소교식탁TV,2023-01-04T00:00:00Z,956645,4595,0,133,https://i.ytimg.com/vi/mlynPn74lhw/default.jpg
Le1JXGv9Doo,PD 집합 시키는 연예인,2022-12-29T09:45:16Z,UCoe-0EVDJnjlSoPK8ygcGwQ,김종국 GYM JONG KOOK,2023-01-04T00:00:00Z,1480136,24739,0,2005,https://i.ytimg.com/vi/Le1JXGv9Doo/default.jpg
