2sNDP8yYXuQ,ISSO vai ME BANIR do MAIOR SERVER DE YOUTUBERS no Minecraft!! 🚨⚠️,2023-01-01T01:47:23Z,UCIRseertPt5kAzr40COpH6A,FEURIPE,2023-01-04T00:00:00Z,343568,18887,0,810,https://i.ytimg.com/vi/2sNDP8yYXuQ/default.jpg
fa1VrIhunzE,TUGUIM VERMELHO VOLTOU... DA PIOR FORMA POSSÍVEL,2023-01-01T17:25:01Z,UC7-J6JGN4wXd7UHA4xOn1hw,Tuguim,2023-01-04T00:00:00Z,100247,8180,0,370,https://i.ytimg.com/vi/fa1VrIhunzE/default.jpg
D5MUh6-Rn54,"MBAPPÉ VAI MAL, PSG É DOMINADO PELO LENS E PERDE INVENCIBILIDADE NA TEMPORADA | MELHORES MOMENTOS",2023-01-01T22:03:25Z,UCw5-xj3AKqEizC7MvHaIPqA,ESPN Brasil,2023-01-04T00:00:00Z,892127,34083,0,2752,https://i.ytimg.com/vi/D5MUh6-Rn54/default.jpg
X4Bxg3sacQY,7 Jeitos de Esconder Diamantes da WANDINHA,2023-01-01T13:30:07Z,UC6P6SvP2arhEdJ9Pg8qwP2A,Athos,2023-01-04T00:00:00Z,985320,26416,0,899,https://i.ytimg.com/vi/X4Bxg3sacQY/default.jpg
SEdAFDl_2g4,Miley Cyrus & Dolly Parton Sing Wrecking Ball & I Will Always Love You | Miley’s New Year’s Eve,2023-01-01T05:58:45Z,UCccjdJEay2hpb5scz61zY6Q,NBC,2023-01-04T00:00:00Z,2894914,75114,0,3875,https://i.ytimg.com/vi/SEdAFDl_2g4/default.jpg
RiZ6QhaPZZE,TRANSFORMEI OS MOBS EM BOSSES NO MINECRAFT,2022-12-31T13:00:13Z,UCz5rOLDOocCMGb7HBYSqaow,Panda Espacial,2023-01-04T00:00:00Z,411763,35420,0,581,https://i.ytimg.com/vi/RiZ6QhaPZZE/default.jpg
xGd_HhPYX4A,The Brawlies 2022 - Brawl Stars Community Award Show!,2022-12-31T11:00:28Z,UCooVYzDxdwTtGYAkcPmOgOw,Brawl Stars,2023-01-04T00:00:00Z,6375035,242171,0,12878,https://i.ytimg.com/vi/xGd_HhPYX4A/default.jpg
epKRJ6xSZWo,Yield To Warrior Champion's Shield! Clash of Clans Season Challenges,2023-01-01T08:00:28Z,UCD1Em4q90ZUK2R5HKesszJg,Clash of Clans,2023-01-04T00:00:00Z,1619566,30817,0,970,https://i.ytimg.com/vi/epKRJ6xSZWo/default.jpg
fBtMFKTh1-Y,🇺🇾 Uruguaio com sangue gaucho. Sou Grêmio! 🇪🇪,2022-12-31T16:38:34Z,UCHKbUAiKHsWCCZrkDY_PZ8Q,Grêmio FBPA,2023-01-04T00:00:00Z,225332,14282,0,1344,https://i.ytimg.com/vi/fBtMFKTh1-Y/default.jpg
YK08FnhI3vk,EU SOU O ULTIMO MEMBRO DO TIME E ENTÃO FIZ VINGANÇA,2023-01-01T21:00:11Z,UCmhx7Q1WRB85e7bF-MHcehA,Ligonz,2023-01-04T00:00:00Z,237852,14870,0,370,https://i.ytimg.com/vi/YK08FnhI3vk/default.jpg
gWAsCo1aaJY,♫ PELÉ ETERNO! NOSSO ADEUS AO MAIOR DE TODOS 👑 | Paródia Demons - Imagine Dragons,2022-12-31T15:21:50Z,UCGFNp4Pialo9wjT9Bo8wECA,FutParódias,2023-01-04T00:00:00Z,1413527,130533,0,5543,https://i.ytimg.com/vi/gWAsCo1aaJY/default.jpg
7nmqd5RoUjU,Volta de Gerson reforça o Flamengo. Fica mais fácil entender a escolha de Vitor Pereira para 2023,2022-12-31T16:20:49Z,UCRcRAyb5Y4x3HVNKBZ9SMLA,Mauro Cezar,2023-01-04T00:00:00Z,204568,20732,0,418,https://i.ytimg.com/vi/7nmqd5RoUjU/default.jpg
hIrAsMmlQzg,Peach Bowl: Ohio State Buckeyes vs. Georgia Bulldogs | Full Game Highlights,2023-01-01T05:12:55Z,UCzRWWsFjqHk1an4OnVPsl9g,ESPN College Football,2023-01-04T00:00:00Z,3202144,21919,0,5467,https://i.ytimg.com/vi/hIrAsMmlQzg/default.jpg
6yzRr3SGuv0,RETROSPECTIVA ANIMADA 2022 ♫ - Canal Nostalgia,2022-12-29T15:00:07Z,UCH2VZQBLFTOp6I_qgnBJCuQ,Canal Nostalgia,2023-01-04T00:00:00Z,3558030,608695,0,25068,https://i.ytimg.com/vi/6yzRr3SGuv0/default.jpg
5bBEyiIQB-M,GLORIA GROOVE feat PRISCILLA ALCANTARA - SOBREVIVI,2022-12-30T21:00:02Z,UCLoL96fSeaLOen3mpDYeqtA,Gloria Groove,2023-01-04T00:00:00Z,271780,25807,0,1160,https://i.ytimg.com/vi/5bBEyiIQB-M/default.jpg
JDHWP71catw,Festival de CANHÕES de AREIA! - Craft Games 301,2022-12-30T15:04:24Z,UCtKndmEnQyqkhOQfpi5CgvQ,Davi,2023-01-04T00:00:00Z,493364,83111,0,2090,https://i.ytimg.com/vi/JDHWP71catw/default.jpg
x7-d2R2PlpQ,Dolly Parton and Miley Cyrus' Iconic Jolene Performance and More | Miley’s New Year’s Eve on NBC,2023-01-01T06:09:42Z,UCccjdJEay2hpb5scz61zY6Q,NBC,2023-01-04T00:00:00Z,2251042,37542,0,1562,https://i.ytimg.com/vi/x7-d2R2PlpQ/default.jpg
Dhc5PP4lXe8,ABRINDO OS ÚLTIMOS RECEBIDOS DE 2022!!!,2022-12-30T21:38:21Z,UCFXxOuIv9vHSRwP9kGEoO5g,Tata Estaniecki,2023-01-04T00:00:00Z,202179,17645,0,109,https://i.ytimg.com/vi/Dhc5PP4lXe8/default.jpg
eGcCHHosy7k,K a m a i t a c h i - As Viagens Inimagináveis De Priska,2022-12-30T15:00:19Z,UCOgK2xOEXxCr6GnvRyXejqw,k a m a i t a c h i,2023-01-04T00:00:00Z,304048,58805,0,3777,https://i.ytimg.com/vi/eGcCHHosy7k/default.jpg
LW3t_B2iFEc,GANHEI TODAS AS LENDÁRIAS DO FIGURITALO NO BAFO!! (CAMPEÃO MUNDIAL),2022-12-30T15:15:00Z,UC7dN8lVhi2FPM9eZbMDrepw,Brenner Mariano,2023-01-04T00:00:00Z,230287,8096,0,166,https://i.ytimg.com/vi/LW3t_B2iFEc/default.jpg
yNEFiOdxRyM,Leo Chaves - DEIXA EU MENTIR part.  Henrique e Juliano,2022-12-30T15:00:22Z,UCLc0buO0074-gShmYg-LiUA,Leo Chaves,2023-01-04T00:00:00Z,2565727,15602,0,698,https://i.ytimg.com/vi/yNEFiOdxRyM/default.jpg
2VLxQiD5PJs,eu finalmente criei o MUNDO PERFEITO...,2022-12-30T21:00:01Z,UCrty1Tce9UBFwpkAF_f56Yg,porkinbr,2023-01-04T00:00:00Z,140237,12196,0,2955,https://i.ytimg.com/vi/2VLxQiD5PJs/default.jpg
bL-sbwy-g1U,VAMOS NOS MUDAR! ALUGAMOS UMA FAZENDA 🐄 * maior casa que já moramos *,2022-12-30T23:26:06Z,UCnz120SUyIH3wzZc5IyvPdw,Leticia Santos,2023-01-04T00:00:00Z,79001,9446,0,489,https://i.ytimg.com/vi/bL-sbwy-g1U/default.jpg
VItX332jp_I,PELÉ MORRE AOS 82 ANOS; VEJA HOMENAGEM AO REI DO FUTEBOL,2022-12-29T19:29:19Z,UCF453hXTROcm9CfCERYUjtQ,Rádio Bandeirantes,2023-01-04T00:00:00Z,729412,8553,0,679,https://i.ytimg.com/vi/VItX332jp_I/default.jpg
WaQMD3sYZiw,Resumen de Real Valladolid vs Real Madrid (0-2),2022-12-30T22:48:14Z,UCTv-XvfzLX3i4IGWAm4sbmA,LaLiga Santander,2023-01-04T00:00:00Z,2342698,42439,0,1396,https://i.ytimg.com/vi/WaQMD3sYZiw/default.jpg
